time,number,latitude,longitude,t2m
2022-01-01 12:00:00,4,29.0,-2.5,289.3253391394337
2022-01-01 12:00:00,4,29.0,-2.25,289.2224053677298
2022-01-01 12:00:00,4,29.0,-2.0,289.1194715960258
2022-01-01 12:00:00,4,29.0,-1.75,289.0523408753493
2022-01-01 12:00:00,4,29.0,-1.5,288.9896855360512
2022-01-01 12:00:00,4,29.0,-1.25,288.96730862915905
2022-01-01 12:00:00,4,29.0,-1.0,288.9494071036453
2022-01-01 12:00:00,4,28.75,-3.0,289.5983374035182
2022-01-01 12:00:00,4,28.75,-2.75,289.5714851152476
2022-01-01 12:00:00,4,28.75,-2.5,289.513305157328
2022-01-01 12:00:00,4,28.75,-2.25,289.40589600424556
2022-01-01 12:00:00,4,28.75,-2.0,289.3029622325416
2022-01-01 12:00:00,4,28.75,-1.75,289.23583151186506
2022-01-01 12:00:00,4,28.75,-1.5,289.1642254098101
2022-01-01 12:00:00,4,28.75,-1.25,289.15527464705326
2022-01-01 12:00:00,4,28.75,-1.0,289.13737312153955
2022-01-01 12:00:00,5,31.0,-3.0,287.5172850625465
2022-01-01 12:00:00,5,31.0,-2.75,287.74105413146816
2022-01-01 12:00:00,5,31.0,-2.5,287.96482320038984
2022-01-01 12:00:00,5,31.0,-2.25,287.73210336871125
2022-01-01 12:00:00,5,31.0,-2.0,287.4993835370327
2022-01-01 12:00:00,5,31.0,-1.75,287.3158929005169
2022-01-01 12:00:00,5,31.0,-1.5,287.13240226400114
2022-01-01 12:00:00,5,31.0,-1.25,287.0831730688384
2022-01-01 12:00:00,5,31.0,-1.0,287.02946849229716
2022-01-01 12:00:00,5,30.75,-3.0,287.7858079452525
2022-01-01 12:00:00,5,30.75,-2.75,288.00957701417417
2022-01-01 12:00:00,5,30.75,-2.5,288.1706907437978
2022-01-01 12:00:00,5,30.75,-2.25,287.9424462934977
2022-01-01 12:00:00,5,30.75,-2.0,287.7052510804407
2022-01-01 12:00:00,5,30.75,-1.75,287.5217604439249
2022-01-01 12:00:00,5,30.75,-1.5,287.35169595154446
2022-01-01 12:00:00,5,30.75,-1.25,287.2800898494895
2022-01-01 12:00:00,5,30.75,-1.0,287.2308606543267
2022-01-01 12:00:00,5,30.5,-3.0,288.05433082795855
2022-01-01 12:00:00,5,30.5,-2.75,288.2109691762037
2022-01-01 12:00:00,5,30.5,-2.5,288.37208290582737
2022-01-01 12:00:00,5,30.5,-2.25,288.1438384555272
2022-01-01 12:00:00,5,30.5,-2.0,287.9155940052271
2022-01-01 12:00:00,5,30.5,-1.75,287.7455295128466
2022-01-01 12:00:00,5,30.5,-1.5,287.57098963908766
2022-01-01 12:00:00,5,30.5,-1.25,287.4993835370327
2022-01-01 12:00:00,5,30.5,-1.0,287.42777743497777
2022-01-01 12:00:00,5,30.25,-3.0,288.327329092043
2022-01-01 12:00:00,5,30.25,-2.75,288.4078859568548
2022-01-01 12:00:00,5,30.25,-2.5,288.5645243051
2022-01-01 12:00:00,5,30.25,-2.25,288.3407552361783
2022-01-01 12:00:00,5,30.25,-2.0,288.13488769277035
2022-01-01 12:00:00,5,30.25,-1.75,288.01405239555265
2022-01-01 12:00:00,5,30.25,-1.5,287.84398790317215
2022-01-01 12:00:00,5,30.25,-1.25,287.7679064197388
2022-01-01 12:00:00,5,30.25,-1.0,287.67392341079164
2022-01-01 12:00:00,5,30.0,-3.0,288.59585197474905
2022-01-01 12:00:00,5,30.0,-2.75,288.6808842209393
2022-01-01 12:00:00,5,30.0,-2.5,288.7614410857511
2022-01-01 12:00:00,5,30.0,-2.25,288.5600489237215
2022-01-01 12:00:00,5,30.0,-2.0,288.35865676169203
2022-01-01 12:00:00,5,30.0,-1.75,288.23782146447434
2022-01-01 12:00:00,5,30.0,-1.5,288.11251078587816
2022-01-01 12:00:00,5,30.0,-1.25,288.018527776931
2022-01-01 12:00:00,5,30.0,-1.0,287.9200693866055
2022-01-01 12:00:00,5,29.75,-3.0,288.8061948995354
2022-01-01 12:00:00,5,29.75,-2.75,288.8867517643472
2022-01-01 12:00:00,5,29.75,-2.5,288.9315055781316
2022-01-01 12:00:00,5,29.75,-2.25,288.86437485745506
2022-01-01 12:00:00,5,29.75,-2.0,288.65850731404714
2022-01-01 12:00:00,5,29.75,-1.75,288.5376720168294
2022-01-01 12:00:00,5,29.75,-1.5,288.41683671961164
2022-01-01 12:00:00,5,29.75,-1.25,288.25572298998804
2022-01-01 12:00:00,5,29.75,-1.0,288.15726459966254
2022-01-01 12:00:00,5,29.5,-3.0,289.0120624429434
2022-01-01 12:00:00,5,29.5,-2.75,289.0568162567277
2022-01-01 12:00:00,5,29.5,-2.5,289.101570070512
2022-01-01 12:00:00,5,29.5,-2.25,289.03443934983557
2022-01-01 12:00:00,5,29.5,-2.0,288.9628332477806
2022-01-01 12:00:00,5,29.5,-1.75,288.8419979505629
2022-01-01 12:00:00,5,29.5,-1.5,288.7211626533452
2022-01-01 12:00:00,5,29.5,-1.25,288.5600489237215
2022-01-01 12:00:00,5,29.5,-1.0,288.39893519409793
2022-01-01 12:00:00,5,29.25,-3.0,289.2000284608376
2022-01-01 12:00:00,5,29.25,-2.75,289.17765155394545
2022-01-01 12:00:00,5,29.25,-2.5,289.2224053677298
2022-01-01 12:00:00,5,29.25,-2.25,289.15079926567483
2022-01-01 12:00:00,5,29.25,-2.0,289.0254885870787
2022-01-01 12:00:00,5,29.25,-1.75,288.9225548153747
2022-01-01 12:00:00,5,29.25,-1.5,288.801719518157
2022-01-01 12:00:00,5,29.25,-1.25,288.6406057885334
2022-01-01 12:00:00,5,29.25,-1.0,288.5600489237215
2022-01-01 12:00:00,5,29.0,-3.0,289.3924698601103
2022-01-01 12:00:00,5,29.0,-2.75,289.3656175718396
2022-01-01 12:00:00,5,29.0,-2.5,289.33876528356905
2022-01-01 12:00:00,5,29.0,-2.25,289.21345460497287
2022-01-01 12:00:00,5,29.0,-2.0,289.08814392637674
2022-01-01 12:00:00,5,29.0,-1.75,288.9852101546728
2022-01-01 12:00:00,5,29.0,-1.5,288.8867517643472
2022-01-01 12:00:00,5,29.0,-1.25,288.8061948995354
2022-01-01 12:00:00,5,29.0,-1.0,288.7256380347236
2022-01-01 12:00:00,5,28.75,-3.0,289.54910820835545
2022-01-01 12:00:00,5,28.75,-2.75,289.52225592008483
2022-01-01 12:00:00,5,28.75,-2.5,289.4775021063005
2022-01-01 12:00:00,5,28.75,-2.25,289.3700929532181
2022-01-01 12:00:00,5,28.75,-2.0,289.2447822746219
2022-01-01 12:00:00,5,28.75,-1.75,289.1418485029179
2022-01-01 12:00:00,5,28.75,-1.5,289.04786549397085
2022-01-01 12:00:00,5,28.75,-1.25,288.98073477329433
2022-01-01 12:00:00,5,28.75,-1.0,288.90017790848253
2022-01-01 12:00:00,6,31.0,-3.0,287.42777743497777
2022-01-01 12:00:00,6,31.0,-2.75,287.66049726665636
2022-01-01 12:00:00,6,31.0,-2.5,287.8932170983349
2022-01-01 12:00:00,6,31.0,-2.25,287.6828741735485
2022-01-01 12:00:00,6,31.0,-2.0,287.4770066301405
2022-01-01 12:00:00,6,31.0,-1.75,287.34274518878755
2022-01-01 12:00:00,6,31.0,-1.5,287.21295912881294
2022-01-01 12:00:00,6,31.0,-1.25,287.20848374743457
2022-01-01 12:00:00,6,31.0,-1.0,287.20848374743457
2022-01-01 12:00:00,6,30.75,-3.0,287.7455295128466
2022-01-01 12:00:00,6,30.75,-2.75,287.9782493445251
2022-01-01 12:00:00,6,30.75,-2.5,288.10803540449973
2022-01-01 12:00:00,6,30.75,-2.25,287.8663648100643
2022-01-01 12:00:00,6,30.75,-2.0,287.65602188527794
2022-01-01 12:00:00,6,30.75,-1.75,287.52623582530333
2022-01-01 12:00:00,6,30.75,-1.5,287.4054005280856
2022-01-01 12:00:00,6,30.75,-1.25,287.38302362119344
2022-01-01 12:00:00,6,30.75,-1.0,287.38302362119344
2022-01-01 12:00:00,6,30.5,-3.0,288.06775697209383
2022-01-01 12:00:00,6,30.5,-2.75,288.19754303206844
2022-01-01 12:00:00,6,30.5,-2.5,288.327329092043
2022-01-01 12:00:00,6,30.5,-2.25,288.0811831162291
2022-01-01 12:00:00,6,30.5,-2.0,287.8395125217937
2022-01-01 12:00:00,6,30.5,-1.75,287.718677224576
2022-01-01 12:00:00,6,30.5,-1.5,287.5978419273583
2022-01-01 12:00:00,6,30.5,-1.25,287.5799404018445
2022-01-01 12:00:00,6,30.5,-1.0,287.5575634949524
2022-01-01 12:00:00,6,30.25,-3.0,288.33627985479984
2022-01-01 12:00:00,6,30.25,-2.75,288.3855090499626
2022-01-01 12:00:00,6,30.25,-2.5,288.5108197285588
2022-01-01 12:00:00,6,30.25,-2.25,288.2691491341234
2022-01-01 12:00:00,6,30.25,-2.0,288.0588062093369
2022-01-01 12:00:00,6,30.25,-1.75,287.9603478190114
2022-01-01 12:00:00,6,30.25,-1.5,287.8395125217937
2022-01-01 12:00:00,6,30.25,-1.25,287.81713561490153
2022-01-01 12:00:00,6,30.25,-1.0,287.7634310383603
2022-01-01 12:00:00,6,30.0,-3.0,288.6048027375059
2022-01-01 12:00:00,6,30.0,-2.75,288.65403193266866
2022-01-01 12:00:00,6,30.0,-2.5,288.69878574645304
2022-01-01 12:00:00,6,30.0,-2.25,288.4884428216666
2022-01-01 12:00:00,6,30.0,-2.0,288.27809989688024
2022-01-01 12:00:00,6,30.0,-1.75,288.1796415065547
2022-01-01 12:00:00,6,30.0,-1.5,288.0767077348507
2022-01-01 12:00:00,6,30.0,-1.25,288.02747853968793
2022-01-01 12:00:00,6,30.0,-1.0,287.97377396314675
2022-01-01 12:00:00,6,29.75,-3.0,288.81514566229225
2022-01-01 12:00:00,6,29.75,-2.75,288.85989947607663
2022-01-01 12:00:00,6,29.75,-2.5,288.8822763829688
2022-01-01 12:00:00,6,29.75,-2.25,288.8061948995354
2022-01-01 12:00:00,6,29.75,-2.0,288.59585197474905
2022-01-01 12:00:00,6,29.75,-1.75,288.4973935844235
2022-01-01 12:00:00,6,29.75,-1.5,288.37655828720574
2022-01-01 12:00:00,6,29.75,-1.25,288.224395320339
2022-01-01 12:00:00,6,29.75,-1.0,288.1706907437978
2022-01-01 12:00:00,6,29.5,-3.0,289.0254885870787
2022-01-01 12:00:00,6,29.5,-2.75,289.0433901125924
2022-01-01 12:00:00,6,29.5,-2.5,289.0612916381061
2022-01-01 12:00:00,6,29.5,-2.25,288.9896855360512
2022-01-01 12:00:00,6,29.5,-2.0,288.91807943399624
2022-01-01 12:00:00,6,29.5,-1.75,288.7927687554001
2022-01-01 12:00:00,6,29.5,-1.5,288.67193345818237
2022-01-01 12:00:00,6,29.5,-1.25,288.5197704913156
2022-01-01 12:00:00,6,29.5,-1.0,288.37208290582737
2022-01-01 12:00:00,6,29.25,-3.0,289.21792998635135
2022-01-01 12:00:00,6,29.25,-2.75,289.1821269353238
2022-01-01 12:00:00,6,29.25,-2.5,289.2000284608376
2022-01-01 12:00:00,6,29.25,-2.25,289.1239469774042
2022-01-01 12:00:00,6,29.25,-2.0,288.9896855360512
2022-01-01 12:00:00,6,29.25,-1.75,288.8957025271041
2022-01-01 12:00:00,6,29.25,-1.5,288.77486722988635
2022-01-01 12:00:00,6,29.25,-1.25,288.6227042630196
2022-01-01 12:00:00,6,29.25,-1.0,288.5824258306137
2022-01-01 12:00:00,6,29.0,-3.0,289.410371385624
2022-01-01 12:00:00,6,29.0,-2.75,289.3745683345965
2022-01-01 12:00:00,6,29.0,-2.5,289.3342899021906
2022-01-01 12:00:00,6,29.0,-2.25,289.2000284608376
2022-01-01 12:00:00,6,29.0,-2.0,289.0612916381061
2022-01-01 12:00:00,6,29.0,-1.75,288.96730862915905
2022-01-01 12:00:00,6,29.0,-1.5,288.87780100159034
2022-01-01 12:00:00,6,29.0,-1.25,288.833047187806
2022-01-01 12:00:00,6,29.0,-1.0,288.7927687554001
2022-01-01 12:00:00,6,28.75,-3.0,289.6028127848966
2022-01-01 12:00:00,6,28.75,-2.75,289.56253435249073
2022-01-01 12:00:00,6,28.75,-2.5,289.49540363181427
2022-01-01 12:00:00,6,28.75,-2.25,289.3656175718396
2022-01-01 12:00:00,6,28.75,-2.0,289.2268807491082
2022-01-01 12:00:00,6,28.75,-1.75,289.13737312153955
2022-01-01 12:00:00,6,28.75,-1.5,289.0523408753493
2022-01-01 12:00:00,6,28.75,-1.25,289.0299639684571
2022-01-01 12:00:00,6,28.75,-1.0,288.9852101546728
2022-01-01 12:00:00,7,31.0,-3.0,287.481482011519
2022-01-01 12:00:00,7,31.0,-2.75,287.66049726665636
2022-01-01 12:00:00,7,31.0,-2.5,287.84398790317215
2022-01-01 12:00:00,7,31.0,-2.25,287.6202188342504
2022-01-01 12:00:00,7,31.0,-2.0,287.4009251467072
2022-01-01 12:00:00,7,31.0,-1.75,287.23981141708356
2022-01-01 12:00:00,7,31.0,-1.5,287.07422230608154
2022-01-01 12:00:00,7,31.0,-1.25,287.0428946364325
2022-01-01 12:00:00,7,31.0,-1.0,287.007091585405
2022-01-01 12:00:00,7,30.75,-3.0,287.74105413146816
2022-01-01 12:00:00,7,30.75,-2.75,287.92454476798395
2022-01-01 12:00:00,7,30.75,-2.5,288.04985544658007
2022-01-01 12:00:00,7,30.75,-2.25,287.8260863776584
2022-01-01 12:00:00,7,30.75,-2.0,287.6023173087367
2022-01-01 12:00:00,7,30.75,-1.75,287.4412035791131
2022-01-01 12:00:00,7,30.75,-1.5,287.28904061224637
2022-01-01 12:00:00,7,30.75,-1.25,287.25323756121884
2022-01-01 12:00:00,7,30.75,-1.0,287.2174345101914
2022-01-01 12:00:00,7,30.5,-3.0,288.0006262514173
2022-01-01 12:00:00,7,30.5,-2.75,288.13041231139186
2022-01-01 12:00:00,7,30.5,-2.5,288.25572298998804
2022-01-01 12:00:00,7,30.5,-2.25,288.03195392106636
2022-01-01 12:00:00,7,30.5,-2.0,287.8081848521447
2022-01-01 12:00:00,7,30.5,-1.75,287.65154650389945
2022-01-01 12:00:00,7,30.5,-1.5,287.4993835370327
2022-01-01 12:00:00,7,30.5,-1.25,287.4635804860053
2022-01-01 12:00:00,7,30.5,-1.0,287.42777743497777
2022-01-01 12:00:00,7,30.25,-3.0,288.1796415065547
2022-01-01 12:00:00,7,30.25,-2.75,288.2467722272312
2022-01-01 12:00:00,7,30.25,-2.5,288.37208290582737
2022-01-01 12:00:00,7,30.25,-2.25,288.14831383690563
2022-01-01 12:00:00,7,30.25,-2.0,287.955872437633
2022-01-01 12:00:00,7,30.25,-1.75,287.8932170983349
2022-01-01 12:00:00,7,30.25,-1.5,287.73657875008973
2022-01-01 12:00:00,7,30.25,-1.25,287.7052510804407
2022-01-01 12:00:00,7,30.25,-1.0,287.6649726480348
2022-01-01 12:00:00,7,30.0,-3.0,288.35865676169203
2022-01-01 12:00:00,7,30.0,-2.75,288.42578748236855
2022-01-01 12:00:00,7,30.0,-2.5,288.4884428216666
2022-01-01 12:00:00,7,30.0,-2.25,288.3004768037724
2022-01-01 12:00:00,7,30.0,-2.0,288.10803540449973
2022-01-01 12:00:00,7,30.0,-1.75,288.0453800652017
2022-01-01 12:00:00,7,30.0,-1.5,287.9782493445251
2022-01-01 12:00:00,7,30.0,-1.25,287.9424462934977
2022-01-01 12:00:00,7,30.0,-1.0,287.9021678610918
2022-01-01 12:00:00,7,29.75,-3.0,288.5018689658019
2022-01-01 12:00:00,7,29.75,-2.75,288.56899968647843
2022-01-01 12:00:00,7,29.75,-2.5,288.6271796443981
2022-01-01 12:00:00,7,29.75,-2.25,288.6003273561274
2022-01-01 12:00:00,7,29.75,-2.0,288.4078859568548
2022-01-01 12:00:00,7,29.75,-1.75,288.3407552361783
2022-01-01 12:00:00,7,29.75,-1.5,288.28257527825866
2022-01-01 12:00:00,7,29.75,-1.25,288.17516612517625
2022-01-01 12:00:00,7,29.75,-1.0,288.1393630741488
2022-01-01 12:00:00,7,29.5,-3.0,288.64955655129023
2022-01-01 12:00:00,7,29.5,-2.75,288.7032611278314
2022-01-01 12:00:00,7,29.5,-2.5,288.7614410857511
2022-01-01 12:00:00,7,29.5,-2.25,288.73458879748046
2022-01-01 12:00:00,7,29.5,-2.0,288.7077365092099
2022-01-01 12:00:00,7,29.5,-1.75,288.6450811699118
2022-01-01 12:00:00,7,29.5,-1.5,288.5824258306137
2022-01-01 12:00:00,7,29.5,-1.25,288.4794920589097
2022-01-01 12:00:00,7,29.5,-1.0,288.37208290582737
2022-01-01 12:00:00,7,29.25,-3.0,288.91360405261787
2022-01-01 12:00:00,7,29.25,-2.75,288.90017790848253
2022-01-01 12:00:00,7,29.25,-2.5,288.95388248502377
2022-01-01 12:00:00,7,29.25,-2.25,288.9270301967531
2022-01-01 12:00:00,7,29.25,-2.0,288.8509487133198
2022-01-01 12:00:00,7,29.25,-1.75,288.801719518157
2022-01-01 12:00:00,7,29.25,-1.5,288.73906417885894
2022-01-01 12:00:00,7,29.25,-1.25,288.63613040715495
2022-01-01 12:00:00,7,29.25,-1.0,288.59585197474905
2022-01-01 12:00:00,7,29.0,-3.0,289.17765155394545
2022-01-01 12:00:00,7,29.0,-2.75,289.1642254098101
2022-01-01 12:00:00,7,29.0,-2.5,289.15079926567483
2022-01-01 12:00:00,7,29.0,-2.25,289.07471778224146
2022-01-01 12:00:00,7,29.0,-2.0,288.99863629880804
2022-01-01 12:00:00,7,29.0,-1.75,288.9494071036453
2022-01-01 12:00:00,7,29.0,-1.5,288.90017790848253
2022-01-01 12:00:00,7,29.0,-1.25,288.85989947607663
2022-01-01 12:00:00,7,29.0,-1.0,288.81962104367074
2022-01-01 12:00:00,7,28.75,-3.0,289.410371385624
2022-01-01 12:00:00,7,28.75,-2.75,289.3924698601103
2022-01-01 12:00:00,7,28.75,-2.5,289.3477160463259
2022-01-01 12:00:00,7,28.75,-2.25,289.2626838001357
2022-01-01 12:00:00,7,28.75,-2.0,289.1866023167023
2022-01-01 12:00:00,7,28.75,-1.75,289.13289774016107
2022-01-01 12:00:00,7,28.75,-1.5,289.0657670194846
2022-01-01 12:00:00,7,28.75,-1.25,289.0433901125924
2022-01-01 12:00:00,7,28.75,-1.0,289.0031116801865
2022-01-01 12:00:00,8,31.0,-3.0,0.3902419663657497
2022-01-01 12:00:00,8,31.0,-2.75,0.36786505947355863
2022-01-01 12:00:00,8,31.0,-2.5,0.345488152581396
2022-01-01 12:00:00,8,31.0,-2.25,0.3275866270676602
2022-01-01 12:00:00,8,31.0,-2.0,0.3052097201754975
2022-01-01 12:00:00,8,31.0,-1.75,0.2962589574186154
2022-01-01 12:00:00,8,31.0,-1.5,0.2873081946617617
2022-01-01 12:00:00,8,31.0,-1.25,0.27388205052645276
2022-01-01 12:00:00,8,31.0,-1.0,0.2604559063911438
2022-01-01 12:00:00,8,30.75,-3.0,0.3991927291226034
2022-01-01 12:00:00,8,30.75,-2.75,0.37681582223044074
2022-01-01 12:00:00,8,30.75,-2.5,0.37681582223044074
2022-01-01 12:00:00,8,30.75,-2.25,0.35891429671670494
2022-01-01 12:00:00,8,30.75,-2.0,0.34101277120296913
2022-01-01 12:00:00,8,30.75,-1.75,0.332062008446087
2022-01-01 12:00:00,8,30.75,-1.5,0.3141604829323512
2022-01-01 12:00:00,8,30.75,-1.25,0.3007343387970707
2022-01-01 12:00:00,8,30.75,-1.0,0.2873081946617617
2022-01-01 12:00:00,8,30.5,-3.0,0.4081434918794855
2022-01-01 12:00:00,8,30.5,-2.75,0.4081434918794855
2022-01-01 12:00:00,8,30.5,-2.5,0.4081434918794855
2022-01-01 12:00:00,8,30.5,-2.25,0.39471734774417655
2022-01-01 12:00:00,8,30.5,-2.0,0.37681582223044074
2022-01-01 12:00:00,8,30.5,-1.75,0.35891429671670494
2022-01-01 12:00:00,8,30.5,-1.5,0.34101277120296913
2022-01-01 12:00:00,8,30.5,-1.25,0.3275866270676602
2022-01-01 12:00:00,8,30.5,-1.0,0.3141604829323512
2022-01-01 12:00:00,8,30.25,-3.0,0.4170942546363392
2022-01-01 12:00:00,8,30.25,-2.75,0.4260450173932213
2022-01-01 12:00:00,8,30.25,-2.5,0.4260450173932213
2022-01-01 12:00:00,8,30.25,-2.25,0.4081434918794855
2022-01-01 12:00:00,8,30.25,-2.0,0.39471734774417655
2022-01-01 12:00:00,8,30.25,-1.75,0.3812912036088676
2022-01-01 12:00:00,8,30.25,-1.5,0.3633896780951318
2022-01-01 12:00:00,8,30.25,-1.25,0.3499635339598228
2022-01-01 12:00:00,8,30.25,-1.0,0.3365373898245423
2022-01-01 12:00:00,8,30.0,-3.0,0.43052039877164816
2022-01-01 12:00:00,8,30.0,-2.75,0.434995780150075
2022-01-01 12:00:00,8,30.0,-2.5,0.43947116152850185
2022-01-01 12:00:00,8,30.0,-2.25,0.4260450173932213
2022-01-01 12:00:00,8,30.0,-2.0,0.41261887325791236
2022-01-01 12:00:00,8,30.0,-1.75,0.3991927291226034
2022-01-01 12:00:00,8,30.0,-1.5,0.38576658498729444
2022-01-01 12:00:00,8,30.0,-1.25,0.3723404408520139
2022-01-01 12:00:00,8,30.0,-1.0,0.3633896780951318
2022-01-01 12:00:00,8,29.75,-3.0,0.42156963601476605
2022-01-01 12:00:00,8,29.75,-2.75,0.4260450173932213
2022-01-01 12:00:00,8,29.75,-2.5,0.43947116152850185
2022-01-01 12:00:00,8,29.75,-2.25,0.4439465429069571
2022-01-01 12:00:00,8,29.75,-2.0,0.43052039877164816
2022-01-01 12:00:00,8,29.75,-1.75,0.4170942546363392
2022-01-01 12:00:00,8,29.75,-1.5,0.41261887325791236
2022-01-01 12:00:00,8,29.75,-1.25,0.40366811050103024
2022-01-01 12:00:00,8,29.75,-1.0,0.39471734774417655
2022-01-01 12:00:00,8,29.5,-3.0,0.41261887325791236
2022-01-01 12:00:00,8,29.5,-2.75,0.4260450173932213
2022-01-01 12:00:00,8,29.5,-2.5,0.43947116152850185
2022-01-01 12:00:00,8,29.5,-2.25,0.4439465429069571
2022-01-01 12:00:00,8,29.5,-2.0,0.44842192428538397
2022-01-01 12:00:00,8,29.5,-1.75,0.4439465429069571
2022-01-01 12:00:00,8,29.5,-1.5,0.43947116152850185
2022-01-01 12:00:00,8,29.5,-1.25,0.43052039877164816
2022-01-01 12:00:00,8,29.5,-1.0,0.42156963601476605
2022-01-01 12:00:00,8,29.25,-3.0,0.43052039877164816
2022-01-01 12:00:00,8,29.25,-2.75,0.43947116152850185
2022-01-01 12:00:00,8,29.25,-2.5,0.4528973056638108
2022-01-01 12:00:00,8,29.25,-2.25,0.45737268704223766
2022-01-01 12:00:00,8,29.25,-2.0,0.4618480684206929
2022-01-01 12:00:00,8,29.25,-1.75,0.4618480684206929
2022-01-01 12:00:00,8,29.25,-1.5,0.45737268704223766
2022-01-01 12:00:00,8,29.25,-1.25,0.44842192428538397
2022-01-01 12:00:00,8,29.25,-1.0,0.4528973056638108
2022-01-01 12:00:00,8,29.0,-3.0,0.44842192428538397
2022-01-01 12:00:00,8,29.0,-2.75,0.45737268704223766
2022-01-01 12:00:00,8,29.0,-2.5,0.46632344979911977
2022-01-01 12:00:00,8,29.0,-2.25,0.4707988311775466
2022-01-01 12:00:00,8,29.0,-2.0,0.4707988311775466
2022-01-01 12:00:00,8,29.0,-1.75,0.47527421255597346
2022-01-01 12:00:00,8,29.0,-1.5,0.47527421255597346
2022-01-01 12:00:00,8,29.0,-1.25,0.47974959393442873
2022-01-01 12:00:00,8,29.0,-1.0,0.47974959393442873
2022-01-01 12:00:00,8,28.75,-3.0,0.45737268704223766
2022-01-01 12:00:00,8,28.75,-2.75,0.46632344979911977
2022-01-01 12:00:00,8,28.75,-2.5,0.47974959393442873
2022-01-01 12:00:00,8,28.75,-2.25,0.47974959393442873
2022-01-01 12:00:00,8,28.75,-2.0,0.4842249753128556
2022-01-01 12:00:00,8,28.75,-1.75,0.4842249753128556
2022-01-01 12:00:00,8,28.75,-1.5,0.4887003566912824
2022-01-01 12:00:00,8,28.75,-1.25,0.49765111944816454
2022-01-01 12:00:00,8,28.75,-1.0,0.49765111944816454
2022-01-01 12:00:00,9,31.0,-3.0,287.57098963908766
2022-01-01 12:00:00,9,31.0,-2.75,287.78133256387406
2022-01-01 12:00:00,9,31.0,-2.5,287.98720010728204
2022-01-01 12:00:00,9,31.0,-2.25,287.74105413146816
2022-01-01 12:00:00,9,31.0,-2.0,287.4949081556543
2022-01-01 12:00:00,9,31.0,-1.75,287.32931904465227
2022-01-01 12:00:00,9,31.0,-1.5,287.15925455227176
2022-01-01 12:00:00,9,31.0,-1.25,287.1279268826227
2022-01-01 12:00:00,9,31.0,-1.0,287.1010745943521
2022-01-01 12:00:00,9,30.75,-3.0,287.85741404730743
2022-01-01 12:00:00,9,30.75,-2.75,288.0632815907154
2022-01-01 12:00:00,9,30.75,-2.5,288.1885922693116
2022-01-01 12:00:00,9,30.75,-2.25,287.92454476798395
2022-01-01 12:00:00,9,30.75,-2.0,287.6783987921701
2022-01-01 12:00:00,9,30.75,-1.75,287.50833429978957
2022-01-01 12:00:00,9,30.75,-1.5,287.35169595154446
2022-01-01 12:00:00,9,30.75,-1.25,287.3158929005169
2022-01-01 12:00:00,9,30.75,-1.0,287.2845652308679
2022-01-01 12:00:00,9,30.5,-3.0,288.1393630741488
2022-01-01 12:00:00,9,30.5,-2.75,288.2646737527449
2022-01-01 12:00:00,9,30.5,-2.5,288.3899844313411
2022-01-01 12:00:00,9,30.5,-2.25,288.1259369300135
2022-01-01 12:00:00,9,30.5,-2.0,287.85741404730743
2022-01-01 12:00:00,9,30.5,-1.75,287.70077569906226
2022-01-01 12:00:00,9,30.5,-1.5,287.5441373508171
2022-01-01 12:00:00,9,30.5,-1.25,287.50833429978957
2022-01-01 12:00:00,9,30.5,-1.0,287.46805586738367
2022-01-01 12:00:00,9,30.25,-3.0,288.37655828720574
2022-01-01 12:00:00,9,30.25,-2.75,288.430262863747
2022-01-01 12:00:00,9,30.25,-2.5,288.55557354234315
2022-01-01 12:00:00,9,30.25,-2.25,288.2870506596371
2022-01-01 12:00:00,9,30.25,-2.0,288.0588062093369
2022-01-01 12:00:00,9,30.25,-1.75,287.9603478190114
2022-01-01 12:00:00,9,30.25,-1.5,287.8037094707662
2022-01-01 12:00:00,9,30.25,-1.25,287.7679064197388
2022-01-01 12:00:00,9,30.25,-1.0,287.7052510804407
2022-01-01 12:00:00,9,30.0,-3.0,288.6182288816412
2022-01-01 12:00:00,9,30.0,-2.75,288.667458076804
2022-01-01 12:00:00,9,30.0,-2.5,288.71668727196675
2022-01-01 12:00:00,9,30.0,-2.25,288.4884428216666
2022-01-01 12:00:00,9,30.0,-2.0,288.2601983713665
2022-01-01 12:00:00,9,30.0,-1.75,288.1617399810409
2022-01-01 12:00:00,9,30.0,-1.5,288.0632815907154
2022-01-01 12:00:00,9,30.0,-1.25,288.0006262514173
2022-01-01 12:00:00,9,30.0,-1.0,287.9424462934977
2022-01-01 12:00:00,9,29.75,-3.0,288.8464733319413
2022-01-01 12:00:00,9,29.75,-2.75,288.8957025271041
2022-01-01 12:00:00,9,29.75,-2.5,288.9315055781316
2022-01-01 12:00:00,9,29.75,-2.25,288.81514566229225
2022-01-01 12:00:00,9,29.75,-2.0,288.5824258306137
2022-01-01 12:00:00,9,29.75,-1.75,288.4839674402882
2022-01-01 12:00:00,9,29.75,-1.5,288.3541813803136
2022-01-01 12:00:00,9,29.75,-1.25,288.21544455758215
2022-01-01 12:00:00,9,29.75,-1.0,288.15726459966254
2022-01-01 12:00:00,9,29.5,-3.0,289.07471778224146
2022-01-01 12:00:00,9,29.5,-2.75,289.1105208332689
2022-01-01 12:00:00,9,29.5,-2.5,289.1418485029179
2022-01-01 12:00:00,9,29.5,-2.25,289.0254885870787
